datetime,GHI,Temperature,Relative Humidity,CAISO,grid_risk
2023-07-29 00:00:00,612,21.4,50.74,29514.08,0
2023-07-29 01:00:00,412,20.4,54.34,28022.47,0
2023-07-29 02:00:00,208,18.8,62.57,26869.29,0
2023-07-29 03:00:00,35,16.8,74.95,26031.34,0
2023-07-29 04:00:00,0,15.7,82.61,25454.25,0
2023-07-29 05:00:00,0,15.1,86.68,25368.62,0
2023-07-29 06:00:00,0,14.8,88.48,25184.96,0
2023-07-29 07:00:00,0,14.6,89.43,26363.25,0
2023-07-29 08:00:00,0,14.3,90.8,27865.35,0
2023-07-29 09:00:00,0,14.0,92.26,27706.59,0
2023-07-29 10:00:00,0,13.6,94.14,27889.36,0
2023-07-29 11:00:00,0,13.3,95.15,28538.63,0
2023-07-29 12:00:00,0,12.9,97.15,29515.91,0
2023-07-29 13:00:00,0,13.2,94.9,30563.84,0
2023-07-29 14:00:00,105,14.7,85.93,31349.85,0
2023-07-29 15:00:00,101,16.5,76.07,33111.33,1
2023-07-29 16:00:00,249,18.4,67.3,35107.15,1
2023-07-29 17:00:00,692,20.0,60.11,37078.1,1
2023-07-29 18:00:00,843,21.3,53.76,37797.76,1
2023-07-29 19:00:00,947,22.1,50.39,37219.25,1
2023-07-29 20:00:00,994,22.6,48.43,36219.84,1
2023-07-29 21:00:00,979,22.7,48.16,34770.52,1
2023-07-29 22:00:00,910,22.7,48.25,32588.74,1
2023-07-29 23:00:00,786,22.5,48.77,30769.69,0
2023-07-30 00:00:00,615,21.9,50.29,28731.76,0
2023-07-30 01:00:00,417,20.8,53.8,27194.0,0
2023-07-30 02:00:00,209,18.8,63.51,25937.97,0
2023-07-30 03:00:00,35,16.6,76.38,25223.76,0
2023-07-30 04:00:00,0,15.5,83.63,24565.3,0
2023-07-30 05:00:00,0,14.9,87.67,24406.76,0
2023-07-30 06:00:00,0,14.6,89.54,23736.39,0
2023-07-30 07:00:00,0,14.3,91.23,24873.23,0
2023-07-30 08:00:00,0,14.0,92.87,25506.2,0
2023-07-30 09:00:00,0,13.7,94.37,25570.46,0
2023-07-30 10:00:00,0,13.3,96.35,25945.16,0
2023-07-30 11:00:00,0,13.0,97.59,25958.44,0
2023-07-30 12:00:00,0,12.8,98.19,26560.87,0
2023-07-30 13:00:00,0,13.2,95.2,28507.77,0
2023-07-30 14:00:00,106,14.9,85.4,30477.47,0
2023-07-30 15:00:00,158,16.9,74.97,32274.94,1
2023-07-30 16:00:00,513,18.9,66.05,34473.4,1
2023-07-30 17:00:00,702,20.7,59.12,36720.39,1
2023-07-30 18:00:00,853,22.3,52.17,38014.74,1
2023-07-30 19:00:00,958,23.2,48.02,37680.92,1
2023-07-30 20:00:00,1007,23.7,45.07,36862.01,1
2023-07-30 21:00:00,994,23.7,44.88,35453.91,1
2023-07-30 22:00:00,921,23.5,45.61,32988.52,1
2023-07-30 23:00:00,792,23.0,47.35,30319.39,0
2023-07-31 00:00:00,619,22.3,49.75,28975.45,0
2023-07-31 01:00:00,417,21.1,54.32,27676.59,0
2023-07-31 02:00:00,207,19.1,64.27,26906.49,0
2023-07-31 03:00:00,32,17.0,76.54,26281.28,0
2023-07-31 04:00:00,0,16.2,81.52,25936.94,0
2023-07-31 05:00:00,0,15.7,84.39,26224.02,0
2023-07-31 06:00:00,0,15.4,86.03,27391.75,0
2023-07-31 07:00:00,0,15.1,87.63,28823.51,0
2023-07-31 08:00:00,0,14.6,90.3,29767.74,0
2023-07-31 09:00:00,0,14.1,93.43,30705.39,0
2023-07-31 10:00:00,0,13.8,95.28,31591.95,0
2023-07-31 11:00:00,0,13.5,96.92,32651.27,1
2023-07-31 12:00:00,0,13.4,97.23,33822.54,1
2023-07-31 13:00:00,0,13.8,94.56,34960.31,1
2023-07-31 14:00:00,100,15.4,85.44,36467.07,1
2023-07-31 15:00:00,296,17.1,77.11,37485.03,1
2023-07-31 16:00:00,503,19.0,68.48,38310.95,1
2023-07-31 17:00:00,693,20.7,61.24,38784.11,1
2023-07-31 18:00:00,847,22.1,56.16,38811.36,1
2023-07-31 19:00:00,948,23.0,52.81,38195.46,1
2023-07-31 20:00:00,995,23.3,51.5,37614.0,1
2023-07-31 21:00:00,979,23.0,52.46,36132.68,1
2023-07-31 22:00:00,904,22.5,53.81,33732.88,1
2023-07-31 23:00:00,776,21.9,55.33,31359.32,0
2023-08-01 00:00:00,553,20.9,58.45,29628.1,0
2023-08-01 01:00:00,406,19.7,63.16,27900.14,0
2023-08-01 02:00:00,199,18.1,70.42,27478.99,0
2023-08-01 03:00:00,24,16.5,79.01,26587.63,0
2023-08-01 04:00:00,0,15.7,83.66,26404.32,0
2023-08-01 05:00:00,0,15.2,86.43,27083.94,0
2023-08-01 06:00:00,0,14.8,88.61,27926.68,0
2023-08-01 07:00:00,0,14.6,89.81,29001.79,0
2023-08-01 08:00:00,0,14.5,90.5,29937.99,0
2023-08-01 09:00:00,0,14.3,91.96,30619.37,0
2023-08-01 10:00:00,0,14.2,92.46,30869.68,0
2023-08-01 11:00:00,0,14.0,93.28,31100.13,0
2023-08-01 12:00:00,0,13.8,93.99,31649.49,0
2023-08-01 13:00:00,0,13.9,93.0,33192.73,1
2023-08-01 14:00:00,13,14.9,87.16,34673.28,1
2023-08-01 15:00:00,105,16.2,80.4,36309.81,1
2023-08-01 16:00:00,119,17.3,75.45,37725.52,1
2023-08-01 17:00:00,299,18.1,72.12,38971.5,1
2023-08-01 18:00:00,827,18.5,70.6,39008.3,1
2023-08-01 19:00:00,930,18.8,69.15,38183.48,1
2023-08-01 20:00:00,716,19.2,67.32,37162.55,1
2023-08-01 21:00:00,514,20.0,63.55,35742.88,1
2023-08-01 22:00:00,498,20.6,60.66,33349.16,1
2023-08-01 23:00:00,770,20.4,60.71,30849.71,0
2023-08-02 00:00:00,237,19.4,64.21,28851.25,0
2023-08-02 01:00:00,400,18.0,70.05,27303.1,0
2023-08-02 02:00:00,195,16.4,78.02,26350.1,0
2023-08-02 03:00:00,27,15.1,85.88,25877.72,0
2023-08-02 04:00:00,0,14.5,90.0,25492.64,0
2023-08-02 05:00:00,0,14.2,91.93,26274.74,0
2023-08-02 06:00:00,0,14.0,93.04,26928.89,0
2023-08-02 07:00:00,0,13.8,94.25,28770.71,0
2023-08-02 08:00:00,0,13.7,94.6,29803.98,0
2023-08-02 09:00:00,0,13.8,94.15,29719.14,0
2023-08-02 10:00:00,0,13.9,94.11,29911.58,0
2023-08-02 11:00:00,0,13.9,94.54,30298.7,0
2023-08-02 12:00:00,0,13.7,96.17,30152.81,0
2023-08-02 13:00:00,0,13.9,95.04,31011.03,0
2023-08-02 14:00:00,93,15.2,87.65,32519.64,1
2023-08-02 15:00:00,286,16.5,81.68,34257.5,1
2023-08-02 16:00:00,492,17.9,75.5,35577.48,1
2023-08-02 17:00:00,679,19.3,69.32,37162.23,1
2023-08-02 18:00:00,833,20.4,64.67,37304.77,1
2023-08-02 19:00:00,935,21.2,61.2,36630.19,1
2023-08-02 20:00:00,344,21.7,58.91,35637.41,1
2023-08-02 21:00:00,967,21.9,57.58,34299.75,1
2023-08-02 22:00:00,894,21.8,57.05,32001.32,0
2023-08-02 23:00:00,491,21.5,56.93,29989.2,0
2023-08-03 00:00:00,596,20.9,58.01,28271.85,0
2023-08-03 01:00:00,397,19.6,62.96,26971.32,0
2023-08-03 02:00:00,193,17.5,73.38,26054.79,0
2023-08-03 03:00:00,26,15.7,84.3,25380.98,0
2023-08-03 04:00:00,0,15.0,88.94,25285.41,0
2023-08-03 05:00:00,0,14.6,91.26,25723.78,0
2023-08-03 06:00:00,0,14.4,92.4,26405.69,0
2023-08-03 07:00:00,0,14.2,93.76,27973.65,0
2023-08-03 08:00:00,0,14.1,94.56,28728.29,0
2023-08-03 09:00:00,0,13.9,95.84,28168.6,0
2023-08-03 10:00:00,0,13.7,97.2,27959.99,0
2023-08-03 11:00:00,0,13.6,98.03,27781.41,0
2023-08-03 12:00:00,0,13.5,98.89,27780.9,0
2023-08-03 13:00:00,0,13.9,96.73,28731.01,0
2023-08-03 14:00:00,94,15.4,88.36,29750.11,0
2023-08-03 15:00:00,288,16.9,80.09,31199.73,0
2023-08-03 16:00:00,494,18.3,72.41,32802.14,1
2023-08-03 17:00:00,682,19.5,66.47,34446.7,1
2023-08-03 18:00:00,835,20.4,62.66,35228.73,1
2023-08-03 19:00:00,937,21.0,60.34,34832.16,1
2023-08-03 20:00:00,983,21.3,59.34,34312.34,1
2023-08-03 21:00:00,964,21.3,59.49,33016.6,1
2023-08-03 22:00:00,892,21.2,59.85,31215.72,0
2023-08-03 23:00:00,763,20.7,61.72,29044.92,0
2023-08-04 00:00:00,591,19.8,65.45,27201.76,0
2023-08-04 01:00:00,391,18.6,71.07,25865.18,0
2023-08-04 02:00:00,187,17.0,79.38,24899.17,0
2023-08-04 03:00:00,23,15.6,87.44,24295.42,0
2023-08-04 04:00:00,0,15.0,90.67,24060.31,0
2023-08-04 05:00:00,0,14.6,92.5,24801.27,0
2023-08-04 06:00:00,0,14.3,93.73,25786.8,0
2023-08-04 07:00:00,0,14.1,94.54,27687.99,0
2023-08-04 08:00:00,0,13.9,95.87,28634.64,0
2023-08-04 09:00:00,0,13.6,97.78,28319.94,0
2023-08-04 10:00:00,0,13.4,98.97,27206.87,0
2023-08-04 11:00:00,0,13.2,100.0,27114.45,0
2023-08-04 12:00:00,0,13.1,100.0,27307.6,0
2023-08-04 13:00:00,0,13.4,98.25,28578.03,0
2023-08-04 14:00:00,89,15.3,87.17,30022.01,0
2023-08-04 15:00:00,281,17.0,78.62,32106.18,1
2023-08-04 16:00:00,486,18.7,70.61,34274.37,1
2023-08-04 17:00:00,676,20.4,63.08,36089.17,1
2023-08-04 18:00:00,828,21.8,57.32,36719.84,1
2023-08-04 19:00:00,935,23.0,52.38,36097.35,1
2023-08-04 20:00:00,982,23.7,49.54,35225.02,1
2023-08-04 21:00:00,968,23.9,48.25,33988.13,1
2023-08-04 22:00:00,889,23.6,49.05,31880.97,0
2023-08-04 23:00:00,761,23.0,51.34,29782.68,0
2023-08-05 00:00:00,586,22.1,54.93,27948.13,0
2023-08-05 01:00:00,386,20.7,60.84,26337.94,0
2023-08-05 02:00:00,182,18.6,70.99,25304.92,0
2023-08-05 03:00:00,21,16.8,80.58,24283.3,0
2023-08-05 04:00:00,0,16.0,84.87,24042.32,0
2023-08-05 05:00:00,0,15.5,87.41,24224.18,0
2023-08-05 06:00:00,0,15.2,88.89,24208.37,0
2023-08-05 07:00:00,0,15.0,89.67,25418.47,0
2023-08-05 08:00:00,0,14.7,91.15,27155.77,0
2023-08-05 09:00:00,0,14.3,93.41,26570.4,0
2023-08-05 10:00:00,0,14.1,94.36,26420.97,0
2023-08-05 11:00:00,0,14.0,94.43,26686.6,0
2023-08-05 12:00:00,0,13.8,94.95,27266.35,0
2023-08-05 13:00:00,0,14.1,92.34,28755.26,0
2023-08-05 14:00:00,84,16.0,81.42,30606.3,0
2023-08-05 15:00:00,273,18.0,70.41,32592.43,1
2023-08-05 16:00:00,477,20.1,61.23,34806.9,1
2023-08-05 17:00:00,662,22.3,53.62,36602.74,1
2023-08-05 18:00:00,816,24.2,47.61,37638.32,1
2023-08-05 19:00:00,919,25.6,43.37,36926.54,1
2023-08-05 20:00:00,965,26.3,41.76,35782.14,1
2023-08-05 21:00:00,946,26.4,41.99,34121.5,1
2023-08-05 22:00:00,872,26.1,43.03,31975.4,0
2023-08-05 23:00:00,744,25.5,44.92,29784.01,0
2023-08-06 00:00:00,575,24.4,48.55,28317.05,0
2023-08-06 01:00:00,379,22.8,54.08,26710.19,0
2023-08-06 02:00:00,178,20.6,62.71,25393.66,0
2023-08-06 03:00:00,19,18.4,72.73,24279.72,0
2023-08-06 04:00:00,0,17.3,78.51,23635.72,0
2023-08-06 05:00:00,0,16.6,82.21,23421.48,0
2023-08-06 06:00:00,0,16.2,83.81,23484.72,0
2023-08-06 07:00:00,0,16.0,83.83,25540.5,0
2023-08-06 08:00:00,0,16.0,82.41,26295.17,0
2023-08-06 09:00:00,0,15.7,83.26,25910.93,0
2023-08-06 10:00:00,0,15.4,84.39,26437.76,0
2023-08-06 11:00:00,0,15.3,84.15,27059.13,0
2023-08-06 12:00:00,0,15.4,82.74,27885.13,0
2023-08-06 13:00:00,0,16.0,79.57,29767.06,0
2023-08-06 14:00:00,84,18.4,69.84,31811.82,0
2023-08-06 15:00:00,276,20.5,60.13,34112.46,1
2023-08-06 16:00:00,482,23.0,51.92,35820.27,1
2023-08-06 17:00:00,671,25.8,42.45,37900.74,1
2023-08-06 18:00:00,821,28.3,34.81,39106.1,1
2023-08-06 19:00:00,927,29.6,31.21,38464.25,1
2023-08-06 20:00:00,978,29.9,30.23,37257.97,1
2023-08-06 21:00:00,962,29.7,30.44,35510.88,1
2023-08-06 22:00:00,887,29.2,31.14,32749.63,1
2023-08-06 23:00:00,760,28.5,32.31,30077.23,0
2023-08-07 00:00:00,587,27.4,34.56,28189.31,0
2023-08-07 01:00:00,387,25.2,40.56,26608.85,0
2023-08-07 02:00:00,180,21.9,51.91,25342.99,0
2023-08-07 03:00:00,18,19.1,64.76,24968.29,0
2023-08-07 04:00:00,0,17.9,71.2,24784.29,0
2023-08-07 05:00:00,0,17.2,75.15,25612.43,0
2023-08-07 06:00:00,0,16.8,77.51,26787.16,0
2023-08-07 07:00:00,0,16.4,79.71,29050.54,0
2023-08-07 08:00:00,0,16.1,80.79,30757.96,0
2023-08-07 09:00:00,0,15.8,82.0,31093.71,0
2023-08-07 10:00:00,0,15.6,83.04,30937.13,0
2023-08-07 11:00:00,0,15.7,82.67,31612.6,0
2023-08-07 12:00:00,0,15.7,82.96,32393.29,1
2023-08-07 13:00:00,0,15.8,83.09,33944.8,1
2023-08-07 14:00:00,83,17.4,76.58,35925.87,1
2023-08-07 15:00:00,276,19.4,67.23,37886.44,1
2023-08-07 16:00:00,484,22.0,57.27,39320.16,1
2023-08-07 17:00:00,674,24.4,48.29,40651.32,1
2023-08-07 18:00:00,828,25.8,43.39,40564.22,1
2023-08-07 19:00:00,933,26.6,40.83,39328.13,1
2023-08-07 20:00:00,979,26.8,40.59,38003.43,1
2023-08-07 21:00:00,961,26.6,41.4,36035.36,1
2023-08-07 22:00:00,885,26.0,43.15,33084.33,1
2023-08-07 23:00:00,755,25.1,45.84,30501.72,0
2023-08-08 00:00:00,581,23.9,49.72,28827.11,0
2023-08-08 01:00:00,380,22.3,55.52,27105.89,0
2023-08-08 02:00:00,174,20.1,64.78,25867.32,0
2023-08-08 03:00:00,16,17.9,75.54,25576.9,0
2023-08-08 04:00:00,0,16.7,81.59,25177.34,0
2023-08-08 05:00:00,0,16.0,84.89,25613.59,0
2023-08-08 06:00:00,0,15.5,87.14,26551.94,0
2023-08-08 07:00:00,0,15.0,89.47,28840.65,0
2023-08-08 08:00:00,0,14.5,91.97,30262.45,0
2023-08-08 09:00:00,0,14.2,93.17,30345.59,0
2023-08-08 10:00:00,0,13.9,94.35,29734.86,0
2023-08-08 11:00:00,0,13.7,95.27,30145.6,0
2023-08-08 12:00:00,0,13.6,95.89,30445.22,0
2023-08-08 13:00:00,0,13.8,95.07,31785.86,0
2023-08-08 14:00:00,81,15.2,87.61,33898.91,1
2023-08-08 15:00:00,274,16.8,79.74,35242.45,1
2023-08-08 16:00:00,479,18.4,72.33,35773.29,1
2023-08-08 17:00:00,669,19.9,65.51,36694.65,1
2023-08-08 18:00:00,821,21.0,60.73,37155.78,1
2023-08-08 19:00:00,925,21.8,57.23,36738.66,1
2023-08-08 20:00:00,972,22.1,55.55,36043.87,1
2023-08-08 21:00:00,953,22.0,55.34,34709.15,1
2023-08-08 22:00:00,880,21.7,56.08,32342.08,1
2023-08-08 23:00:00,751,21.1,57.87,30096.61,0
2023-08-09 00:00:00,578,20.2,60.94,28619.93,0
2023-08-09 01:00:00,378,18.8,67.08,26952.69,0
2023-08-09 02:00:00,172,17.2,75.35,25746.51,0
2023-08-09 03:00:00,15,16.0,82.76,25759.76,0
2023-08-09 04:00:00,0,15.4,87.09,25238.42,0
2023-08-09 05:00:00,0,15.1,89.29,26099.91,0
2023-08-09 06:00:00,0,14.9,90.62,27082.29,0
2023-08-09 07:00:00,0,14.7,91.82,28393.03,0
2023-08-09 08:00:00,0,14.4,93.5,29116.14,0
2023-08-09 09:00:00,0,14.2,94.51,29676.91,0
2023-08-09 10:00:00,0,13.9,95.77,29911.84,0
2023-08-09 11:00:00,0,13.8,95.88,29968.35,0
2023-08-09 12:00:00,0,13.7,96.0,29939.96,0
2023-08-09 13:00:00,0,13.9,94.47,30413.61,0
2023-08-09 14:00:00,79,15.1,86.95,32180.53,1
2023-08-09 15:00:00,269,16.4,79.03,34154.97,1
2023-08-09 16:00:00,475,17.8,71.84,35477.66,1
2023-08-09 17:00:00,662,19.1,65.99,35840.79,1
2023-08-09 18:00:00,814,20.3,61.21,35884.28,1
2023-08-09 19:00:00,916,21.1,58.26,35439.93,1
2023-08-09 20:00:00,962,21.5,56.69,35029.98,1
2023-08-09 21:00:00,945,21.6,56.3,33746.6,1
2023-08-09 22:00:00,869,21.5,56.73,31820.54,0
2023-08-09 23:00:00,740,21.1,58.23,29656.72,0
2023-08-10 00:00:00,570,20.4,61.32,28122.6,0
2023-08-10 01:00:00,370,19.2,67.44,26557.62,0
2023-08-10 02:00:00,167,17.8,75.41,25575.56,0
2023-08-10 03:00:00,13,16.2,85.14,25389.48,0
2023-08-10 04:00:00,0,15.5,89.65,25067.98,0
2023-08-10 05:00:00,0,15.1,91.63,25929.56,0
2023-08-10 06:00:00,0,14.8,93.07,27237.43,0
2023-08-10 07:00:00,0,14.5,94.83,28303.89,0
2023-08-10 08:00:00,0,14.3,96.09,29447.37,0
2023-08-10 09:00:00,0,14.1,97.33,29710.39,0
2023-08-10 10:00:00,0,14.0,98.05,29486.16,0
2023-08-10 11:00:00,0,13.8,99.47,28986.15,0
2023-08-10 12:00:00,0,13.6,100.0,29001.82,0
2023-08-10 13:00:00,0,13.8,99.76,29726.69,0
2023-08-10 14:00:00,77,15.7,89.08,30526.86,0
2023-08-10 15:00:00,269,17.3,80.31,31948.41,0
2023-08-10 16:00:00,475,18.8,71.88,33392.7,1
2023-08-10 17:00:00,664,20.3,63.92,34579.05,1
2023-08-10 18:00:00,817,21.6,57.41,34649.33,1
2023-08-10 19:00:00,920,22.5,53.24,34231.91,1
2023-08-10 20:00:00,966,22.8,51.61,33953.36,1
2023-08-10 21:00:00,949,22.8,51.33,32976.73,1
2023-08-10 22:00:00,873,22.4,52.95,31243.31,0
2023-08-10 23:00:00,743,21.7,55.7,29150.0,0
2023-08-11 00:00:00,571,20.8,59.67,27765.03,0
2023-08-11 01:00:00,370,19.6,65.65,26396.42,0
2023-08-11 02:00:00,167,18.0,74.82,25186.48,0
2023-08-11 03:00:00,12,16.5,84.3,24788.62,0
2023-08-11 04:00:00,0,15.9,88.37,24837.03,0
2023-08-11 05:00:00,0,15.5,90.78,25661.66,0
2023-08-11 06:00:00,0,15.2,92.2,26793.86,0
2023-08-11 07:00:00,0,15.0,92.83,28682.65,0
2023-08-11 08:00:00,0,14.8,93.63,29695.05,0
2023-08-11 09:00:00,0,14.7,94.02,29519.74,0
2023-08-11 10:00:00,0,14.7,94.11,29018.92,0
2023-08-11 11:00:00,0,14.6,94.98,28990.21,0
2023-08-11 12:00:00,0,14.6,95.27,28535.4,0
2023-08-11 13:00:00,0,14.7,95.04,29001.63,0
2023-08-11 14:00:00,70,15.9,88.23,30529.73,0
2023-08-11 15:00:00,253,17.3,80.26,32122.54,1
2023-08-11 16:00:00,104,18.7,72.47,33572.35,1
2023-08-11 17:00:00,182,19.8,66.82,34718.18,1
2023-08-11 18:00:00,781,20.6,62.63,35011.72,1
2023-08-11 19:00:00,551,21.1,59.6,34595.82,1
2023-08-11 20:00:00,928,21.5,57.43,33988.53,1
2023-08-11 21:00:00,918,21.8,56.05,32890.39,1
2023-08-11 22:00:00,845,21.9,55.76,31032.48,0
2023-08-11 23:00:00,717,21.6,56.92,28876.65,0
2023-08-12 00:00:00,548,20.9,59.53,27543.44,0
2023-08-12 01:00:00,352,19.8,64.51,26102.63,0
2023-08-12 02:00:00,154,18.1,73.71,24912.2,0
2023-08-12 03:00:00,0,16.7,82.79,24033.94,0
2023-08-12 04:00:00,0,16.1,87.36,23627.73,0
2023-08-12 05:00:00,0,15.8,89.74,23754.11,0
2023-08-12 06:00:00,0,15.5,91.97,23890.18,0
2023-08-12 07:00:00,0,15.3,93.37,25467.99,0
2023-08-12 08:00:00,0,15.0,95.19,26594.25,0
2023-08-12 09:00:00,0,14.7,96.91,26914.66,0
2023-08-12 10:00:00,0,14.5,97.7,26399.06,0
2023-08-12 11:00:00,0,14.2,99.07,26182.48,0
2023-08-12 12:00:00,0,14.0,99.83,26413.38,0
2023-08-12 13:00:00,0,14.2,98.16,27329.21,0
2023-08-12 14:00:00,70,16.0,87.37,28712.03,0
2023-08-12 15:00:00,256,17.8,77.26,30719.17,0
2023-08-12 16:00:00,185,19.7,66.99,32505.32,1
2023-08-12 17:00:00,643,21.5,58.54,34277.2,1
2023-08-12 18:00:00,790,23.1,51.82,35286.42,1
2023-08-12 19:00:00,892,24.4,46.74,34997.65,1
2023-08-12 20:00:00,937,25.1,44.57,34176.26,1
2023-08-12 21:00:00,922,25.3,43.63,32955.91,1
2023-08-12 22:00:00,849,25.1,43.6,30997.62,0
2023-08-12 23:00:00,722,24.5,44.78,29066.01,0
2023-08-13 00:00:00,551,23.6,47.29,27388.6,0
2023-08-13 01:00:00,354,22.1,52.49,26190.54,0
2023-08-13 02:00:00,155,20.1,61.84,25007.26,0
2023-08-13 03:00:00,0,18.3,72.59,24578.51,0
2023-08-13 04:00:00,0,17.6,77.77,23787.46,0
2023-08-13 05:00:00,0,17.2,80.75,23681.78,0
2023-08-13 06:00:00,0,16.9,82.64,23132.91,0
2023-08-13 07:00:00,0,16.7,83.47,23994.15,0
2023-08-13 08:00:00,0,16.5,84.22,25219.28,0
2023-08-13 09:00:00,0,16.2,86.14,25141.97,0
2023-08-13 10:00:00,0,16.1,87.27,25023.22,0
2023-08-13 11:00:00,0,15.9,88.84,25582.96,0
2023-08-13 12:00:00,0,15.6,90.92,26403.94,0
2023-08-13 13:00:00,0,15.5,91.92,27781.41,0
2023-08-13 14:00:00,64,16.8,85.42,29656.81,0
2023-08-13 15:00:00,246,18.7,76.61,32029.95,0
2023-08-13 16:00:00,447,20.7,67.29,33978.36,1
2023-08-13 17:00:00,632,22.8,58.26,35784.73,1
2023-08-13 18:00:00,782,24.8,49.77,36390.22,1
2023-08-13 19:00:00,884,26.1,44.42,35893.84,1
2023-08-13 20:00:00,930,26.4,42.89,35184.58,1
2023-08-13 21:00:00,913,26.2,43.3,34027.72,1
2023-08-13 22:00:00,841,25.8,44.18,31575.79,0
2023-08-13 23:00:00,584,25.2,45.57,29207.38,0
2023-08-14 00:00:00,461,24.4,47.59,27503.65,0
2023-08-14 01:00:00,340,23.1,51.33,26597.72,0
2023-08-14 02:00:00,57,21.1,58.72,26383.84,0
2023-08-14 03:00:00,0,19.3,67.34,25417.27,0
2023-08-14 04:00:00,0,18.5,71.67,25253.19,0
2023-08-14 05:00:00,0,18.1,74.05,25818.56,0
2023-08-14 06:00:00,0,17.8,75.74,27507.41,0
2023-08-14 07:00:00,0,17.6,76.79,29336.5,0
2023-08-14 08:00:00,0,17.5,77.38,31420.15,0
2023-08-14 09:00:00,0,17.4,78.69,31956.09,0
2023-08-14 10:00:00,0,17.2,80.71,32030.98,0
2023-08-14 11:00:00,0,16.8,83.49,32467.81,1
2023-08-14 12:00:00,0,16.6,85.24,33282.78,1
2023-08-14 13:00:00,0,16.7,85.29,34561.07,1
2023-08-14 14:00:00,38,17.3,82.93,36271.17,1
2023-08-14 15:00:00,178,18.1,79.9,38208.07,1
2023-08-14 16:00:00,357,19.4,74.67,39840.8,1
2023-08-14 17:00:00,566,21.0,68.33,41175.36,1
2023-08-14 18:00:00,576,22.1,64.68,41393.06,1
2023-08-14 19:00:00,605,22.9,61.64,40321.9,1
2023-08-14 20:00:00,615,23.6,58.79,39029.56,1
2023-08-14 21:00:00,434,24.4,55.11,37167.82,1
2023-08-14 22:00:00,833,25.4,50.62,34548.76,1
2023-08-14 23:00:00,710,25.5,49.61,31719.24,0
2023-08-15 00:00:00,544,24.7,51.29,29545.75,0
2023-08-15 01:00:00,348,23.2,55.67,27815.7,0
2023-08-15 02:00:00,62,20.9,64.32,26965.0,0
2023-08-15 03:00:00,0,18.8,74.61,26482.55,0
2023-08-15 04:00:00,0,17.9,79.33,26501.86,0
2023-08-15 05:00:00,0,17.5,81.15,26821.25,0
2023-08-15 06:00:00,0,17.2,82.34,28583.82,0
2023-08-15 07:00:00,0,17.0,82.97,30595.53,0
2023-08-15 08:00:00,0,16.8,83.69,32292.04,1
2023-08-15 09:00:00,0,16.7,84.65,32466.31,1
2023-08-15 10:00:00,0,16.5,86.49,32414.53,1
2023-08-15 11:00:00,0,16.3,88.15,33184.99,1
2023-08-15 12:00:00,0,16.2,89.32,34348.36,1
2023-08-15 13:00:00,0,16.2,90.34,36122.59,1
2023-08-15 14:00:00,45,17.7,83.4,38267.69,1
2023-08-15 15:00:00,169,19.3,76.98,40471.8,1
2023-08-15 16:00:00,280,21.7,66.96,42369.06,1
2023-08-15 17:00:00,630,23.8,59.15,43220.13,1
2023-08-15 18:00:00,783,25.8,51.75,43157.26,1
2023-08-15 19:00:00,883,27.2,46.78,42166.0,1
2023-08-15 20:00:00,926,27.7,45.28,40915.38,1
2023-08-15 21:00:00,910,27.8,44.77,38967.04,1
2023-08-15 22:00:00,834,27.5,45.23,35898.88,1
2023-08-15 23:00:00,707,26.8,46.74,33029.52,1
2023-08-16 00:00:00,537,25.8,49.18,31620.45,0
2023-08-16 01:00:00,341,24.2,54.14,30360.75,0
2023-08-16 02:00:00,143,21.9,63.19,29164.6,0
2023-08-16 03:00:00,0,20.1,71.83,28414.42,0
2023-08-16 04:00:00,0,19.2,76.43,28188.81,0
2023-08-16 05:00:00,0,18.5,79.99,27927.3,0
2023-08-16 06:00:00,0,17.9,83.23,28825.36,0
2023-08-16 07:00:00,0,17.4,85.81,30946.2,0
2023-08-16 08:00:00,0,17.1,87.27,32857.97,1
2023-08-16 09:00:00,0,16.7,89.99,33347.12,1
2023-08-16 10:00:00,0,16.4,92.28,33346.43,1
2023-08-16 11:00:00,0,16.2,93.71,34892.71,1
2023-08-16 12:00:00,0,16.0,95.04,36230.27,1
2023-08-16 13:00:00,0,16.0,95.25,37823.02,1
2023-08-16 14:00:00,62,17.4,87.86,40003.21,1
2023-08-16 15:00:00,249,19.4,79.1,41898.63,1
2023-08-16 16:00:00,452,21.3,70.65,43281.06,1
2023-08-16 17:00:00,641,23.1,63.13,44230.29,1
2023-08-16 18:00:00,793,24.7,56.84,43597.3,1
2023-08-16 19:00:00,897,25.9,52.17,42114.13,1
2023-08-16 20:00:00,942,26.7,49.09,41028.7,1
2023-08-16 21:00:00,926,26.8,48.26,39338.09,1
2023-08-16 22:00:00,851,26.4,48.61,36237.19,1
2023-08-16 23:00:00,720,25.6,50.02,33168.11,1
2023-08-17 00:00:00,546,24.6,52.25,30948.1,0
2023-08-17 01:00:00,122,23.3,56.02,29402.62,0
2023-08-17 02:00:00,125,21.5,63.38,28170.58,0
2023-08-17 03:00:00,0,19.6,73.18,27257.07,0
2023-08-17 04:00:00,0,18.9,77.48,26924.38,0
2023-08-17 05:00:00,0,18.6,79.45,27531.45,0
2023-08-17 06:00:00,0,18.7,79.25,29148.16,0
2023-08-17 07:00:00,0,18.7,79.39,32098.84,1
2023-08-17 08:00:00,0,18.4,80.86,33646.33,1
