Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563176,-,-,-,37.78,-122.41,0,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Wind Speed,Relative Humidity
2024,11,6,11,0,13.100000000000001,0,0,0,0,54.74
2024,11,6,12,0,12.700000000000001,0,0,0,0,55.53
2024,11,6,13,0,12.3,0,0,0,0,56.1
2024,11,6,14,0,12,0,0,0,0,55.99
2024,11,6,15,0,12.3,357,17,35,0,53.74
2024,11,6,16,0,13.8,724,41,207,0,47
2024,11,6,17,0,15.5,855,53,379,0,38.31
2024,11,6,18,0,17,917,61,517,0,32.15
2024,11,6,19,0,18.3,948,65,602,0,28.63
2024,11,6,20,0,19.200000000000003,955,66,627,0,26.89
2024,11,6,21,0,19.8,941,66,588,0,25.900000000000002
2024,11,6,22,0,20,900,63,489,0,25.7
2024,11,6,23,0,19.900000000000002,819,55,341,0,26.11
2024,11,7,0,0,18.3,612,44,160,0,34.19
2024,11,7,1,0,15.700000000000001,0,0,0,0,42.09
2024,11,7,2,0,14.9,0,0,0,0,43.99
2024,11,7,3,0,14.4,0,0,0,0,46.31
2024,11,7,4,0,13.9,0,0,0,0,48.75
2024,11,7,5,0,13.3,0,0,0,0,50.54
2024,11,7,6,0,12.8,0,0,0,0,51.88
2024,11,7,7,0,12.3,0,0,0,0,53.49
2024,11,7,8,0,11.8,0,0,0,0,55.54
2024,11,7,9,0,11.3,0,0,0,0,57.4
2024,11,7,10,0,10.700000000000001,0,0,0,0,59.01
2024,11,7,11,0,10.4,0,0,0,0,59.07
2024,11,7,12,0,10.100000000000001,0,0,0,0,58.75
2024,11,7,13,0,9.700000000000001,0,0,0,0,58.81
2024,11,7,14,0,9.4,0,0,0,0,58.550000000000004
2024,11,7,15,0,10.100000000000001,257,18,30,0,56.4
2024,11,7,16,0,12.700000000000001,661,49,197,0,47.46
2024,11,7,17,0,15,814,63,370,0,42.13
2024,11,7,18,0,17.6,896,68,510,0,36.79
2024,11,7,19,0,19.6,929,72,595,0,30.400000000000002
2024,11,7,20,0,20.900000000000002,939,73,620,0,25.53
2024,11,7,21,0,21.700000000000003,920,73,580,0,22.73
2024,11,7,22,0,21.900000000000002,880,68,482,0,22.27
2024,11,7,23,0,21.3,792,59,332,0,24.18
2024,11,8,0,0,19.400000000000002,609,42,155,0,35.57
2024,11,8,1,0,16.400000000000002,0,0,0,0,46.04
2024,11,8,2,0,14.5,0,0,0,0,56.1
2024,11,8,3,0,13.4,0,0,0,0,63.97
2024,11,8,4,0,12.8,0,0,0,0,69.63
2024,11,8,5,0,12.4,0,0,0,0,75.5
2024,11,8,6,0,12.3,0,0,0,0,78.76
2024,11,8,7,0,12.4,0,0,0,0,79.52
2024,11,8,8,0,12.700000000000001,0,0,0,0,77.8
2024,11,8,9,0,12.600000000000001,0,0,0,0,77.27
2024,11,8,10,0,12.3,0,0,0,0,77.44
2024,11,8,11,0,11.700000000000001,0,0,0,0,78.24
2024,11,8,12,0,11.3,0,0,0,0,77.78
2024,11,8,13,0,11,0,0,0,0,76.83
2024,11,8,14,0,10.700000000000001,0,0,0,0,75.55
2024,11,8,15,0,10.8,240,17,28,0,74.05
2024,11,8,16,0,12.700000000000001,645,50,192,0,65.01
2024,11,8,17,0,14.5,802,66,365,0,57.36
2024,11,8,18,0,17.7,883,71,503,0,40.63
2024,11,8,19,0,19.900000000000002,917,76,588,0,30.650000000000002
2024,11,8,20,0,20.700000000000003,925,77,612,0,29.1
2024,11,8,21,0,20.900000000000002,900,80,572,0,29.77
2024,11,8,22,0,20.6,858,74,474,0,31.86
2024,11,8,23,0,19.700000000000003,766,64,325,0,35.63
2024,11,9,0,0,17.5,578,45,150,0,48.68
2024,11,9,1,0,14.200000000000001,0,0,0,0,65.68
2024,11,9,2,0,12.8,0,0,0,0,79.22
2024,11,9,3,0,12.100000000000001,0,0,0,0,89.08
2024,11,9,4,0,11.600000000000001,0,0,0,0,96.07000000000001
2024,11,9,5,0,11.4,0,0,0,0,99.99000000000001
2024,11,9,6,0,11.200000000000001,0,0,0,0,100
2024,11,9,7,0,11.100000000000001,0,0,0,0,100
2024,11,9,8,0,11,0,0,0,0,100
2024,11,9,9,0,10.9,0,0,0,0,100
2024,11,9,10,0,11.100000000000001,0,0,0,0,100
2024,11,9,11,0,11.5,0,0,0,0,97.10000000000001
2024,11,9,12,0,11.8,0,0,0,0,94.05
2024,11,9,13,0,11.8,0,0,0,0,93.35000000000001
2024,11,9,14,0,11.600000000000001,0,0,0,0,93.97
2024,11,9,15,0,11.700000000000001,38,22,24,0,92.79
2024,11,9,16,0,13.100000000000001,642,48,187,0,84.39
2024,11,9,17,0,14.4,791,64,356,0,75.42
2024,11,9,18,0,15.600000000000001,872,71,493,0,66.17
2024,11,9,19,0,16.6,905,76,578,0,60.230000000000004
2024,11,9,20,0,17.400000000000002,909,78,600,0,55.46
2024,11,9,21,0,18.2,895,75,561,0,50.53
2024,11,9,22,0,18.7,858,70,467,0,47.15
2024,11,9,23,0,18.6,24,137,145,0,47.42
2024,11,10,0,0,17.1,561,45,145,0,57.19
2024,11,10,1,0,15.100000000000001,0,0,0,0,66.09
2024,11,10,2,0,14.4,0,0,0,0,72.17
2024,11,10,3,0,13.9,0,0,0,0,77.69
2024,11,10,4,0,13.3,0,0,0,0,83.96000000000001
2024,11,10,5,0,12.8,0,0,0,0,90.09
2024,11,10,6,0,12.700000000000001,0,0,0,0,93.71000000000001
2024,11,10,7,0,12.700000000000001,0,0,0,0,95.61
2024,11,10,8,0,12.8,0,0,0,0,95.71000000000001
2024,11,10,9,0,12.8,0,0,0,0,95.39
2024,11,10,10,0,12.4,0,0,0,0,96.41
2024,11,10,11,0,12.100000000000001,0,0,0,0,95.95
2024,11,10,12,0,11.600000000000001,0,0,0,0,96.04
2024,11,10,13,0,11,0,0,0,0,96.28
2024,11,10,14,0,10.5,0,0,0,0,95.07000000000001
2024,11,10,15,0,10.600000000000001,194,16,23,0,90.22
2024,11,10,16,0,12.600000000000001,609,50,180,0,76.33
2024,11,10,17,0,14.700000000000001,773,66,348,0,64.39
2024,11,10,18,0,17.5,866,70,486,0,49.38
2024,11,10,19,0,19,903,74,571,0,41.75
2024,11,10,20,0,19.8,911,74,594,0,37.95
2024,11,10,21,0,20.1,899,72,557,0,37.53
2024,11,10,22,0,19.8,855,67,459,0,40.42
2024,11,10,23,0,18.8,770,57,315,0,47.34
2024,11,11,0,0,17.1,586,40,143,0,59.93
2024,11,11,1,0,14.3,0,0,0,0,79.79
2024,11,11,2,0,13.3,0,0,0,0,92.88
2024,11,11,3,0,12.9,0,0,0,0,100
2024,11,11,4,0,12.9,0,0,0,0,100
2024,11,11,5,0,12.8,0,0,0,0,100
2024,11,11,6,0,12.700000000000001,0,0,0,0,100
2024,11,11,7,0,12.8,0,0,0,0,100
2024,11,11,8,0,13,0,0,0,0,100
2024,11,11,9,0,13.100000000000001,0,0,0,0,100
2024,11,11,10,0,13.100000000000001,0,0,0,0,99.68
2024,11,11,11,0,13.100000000000001,0,0,0,0,99.28
2024,11,11,12,0,13.200000000000001,0,0,0,0,98.64
2024,11,11,13,0,13.5,0,0,0,0,97.28
2024,11,11,14,0,13.600000000000001,0,0,0,0,97.18
2024,11,11,15,0,14,0,6,6,0,96.08
2024,11,11,16,0,14.9,2,83,83,0,92.75
2024,11,11,17,0,15.3,0,86,86,0,88.85000000000001
2024,11,11,18,0,15.3,0,9,9,0,79.58
2024,11,11,19,0,15.4,0,10,10,0,68.06
2024,11,11,20,0,16,22,215,227,0,60.730000000000004
2024,11,11,21,0,16.5,911,69,557,0,59.370000000000005
2024,11,11,22,0,16.400000000000002,860,68,460,0,62.1
2024,11,11,23,0,15.9,754,62,312,0,66.49
2024,11,12,0,0,14.9,534,46,138,0,74.45
2024,11,12,1,0,13,0,0,0,0,89.55
2024,11,12,2,0,12.4,0,0,0,0,96.87
2024,11,12,3,0,12.200000000000001,0,0,0,0,98.41
2024,11,12,4,0,11.9,0,0,0,0,99.61
2024,11,12,5,0,11.700000000000001,0,0,0,0,100
2024,11,12,6,0,11.4,0,0,0,0,100
2024,11,12,7,0,11.100000000000001,0,0,0,0,100
2024,11,12,8,0,10.9,0,0,0,0,100
2024,11,12,9,0,10.700000000000001,0,0,0,0,100
2024,11,12,10,0,10.4,0,0,0,0,100
2024,11,12,11,0,10.3,0,0,0,0,100
2024,11,12,12,0,10.100000000000001,0,0,0,0,100
2024,11,12,13,0,10,0,0,0,0,100
2024,11,12,14,0,9.8,0,0,0,0,100
2024,11,12,15,0,10.3,209,14,20,0,100
2024,11,12,16,0,12.4,638,44,175,0,90.62
2024,11,12,17,0,13.700000000000001,798,58,343,0,81.03
2024,11,12,18,0,15.200000000000001,862,69,476,0,67.86
2024,11,12,19,0,16.400000000000002,900,72,560,0,58.21
2024,11,12,20,0,17.3,914,72,586,0,51.230000000000004
2024,11,12,21,0,17.7,898,72,549,0,48.21
2024,11,12,22,0,17.7,855,67,454,0,48.1
2024,11,12,23,0,17.1,765,58,310,0,50.84
2024,11,13,0,0,15.4,566,41,137,0,64.97
2024,11,13,1,0,13.3,0,0,0,0,77.43
2024,11,13,2,0,12.3,0,0,0,0,87.31
2024,11,13,3,0,11.8,0,0,0,0,95.18
2024,11,13,4,0,11.4,0,0,0,0,100
2024,11,13,5,0,11.4,0,0,0,0,100
2024,11,13,6,0,11.700000000000001,0,0,0,0,100
2024,11,13,7,0,12,0,0,0,0,98.01
2024,11,13,8,0,11.5,0,0,0,0,100
2024,11,13,9,0,10.700000000000001,0,0,0,0,100
2024,11,13,10,0,10.100000000000001,0,0,0,0,100
2024,11,13,11,0,9.600000000000001,0,0,0,0,100
2024,11,13,12,0,9.3,0,0,0,0,100
2024,11,13,13,0,9.1,0,0,0,0,100
2024,11,13,14,0,8.8,0,0,0,0,100
2024,11,13,15,0,9.3,194,13,19,0,96.38
2024,11,13,16,0,11.9,622,46,171,0,81.87
2024,11,13,17,0,14,774,62,336,0,69.5
2024,11,13,18,0,15.700000000000001,231,204,312,0,60.800000000000004
2024,11,13,19,0,16.3,203,252,362,0,61.410000000000004
2024,11,13,20,0,16.3,4,137,140,0,66.52
2024,11,13,21,0,15.9,6,152,155,0,74.37
2024,11,13,22,0,15.5,79,250,285,0,81.75
2024,11,13,23,0,15.5,36,175,187,0,84.71000000000001
2024,11,14,0,0,15.100000000000001,517,45,131,0,88.11
2024,11,14,1,0,13.3,0,0,0,0,98.81
2024,11,14,2,0,12.5,0,0,0,0,100
2024,11,14,3,0,12.100000000000001,0,0,0,0,100
2024,11,14,4,0,11.9,0,0,0,0,100
2024,11,14,5,0,11.700000000000001,0,0,0,0,100
2024,11,14,6,0,11.600000000000001,0,0,0,0,100
2024,11,14,7,0,11.5,0,0,0,0,100
2024,11,14,8,0,11.5,0,0,0,0,100
2024,11,14,9,0,11.600000000000001,0,0,0,0,100
2024,11,14,10,0,11.5,0,0,0,0,100
2024,11,14,11,0,11.5,0,0,0,0,100
2024,11,14,12,0,11.4,0,0,0,0,100
2024,11,14,13,0,11.4,0,0,0,0,100
2024,11,14,14,0,11.200000000000001,0,0,0,0,100
2024,11,14,15,0,11.3,100,13,16,0,100
2024,11,14,16,0,13.3,551,51,161,0,93.13
2024,11,14,17,0,14.4,730,70,325,0,84.05
2024,11,14,18,0,15.4,821,78,459,0,73.21000000000001
2024,11,14,19,0,16,17,243,252,0,66.03
2024,11,14,20,0,16.2,63,301,336,0,62.88
2024,11,14,21,0,16.1,855,81,529,0,62.440000000000005
2024,11,14,22,0,15.8,806,76,435,0,63.99
2024,11,14,23,0,15.200000000000001,709,65,294,0,67.35
2024,11,15,0,0,14.200000000000001,450,50,124,0,74.53
2024,11,15,1,0,12.5,0,0,0,0,86.48
2024,11,15,2,0,12.100000000000001,0,0,0,0,90.99
2024,11,15,3,0,11.9,0,0,0,0,92.4
2024,11,15,4,0,11.5,0,0,0,0,93.16
2024,11,15,5,0,11.100000000000001,0,0,0,0,93.22
2024,11,15,6,0,10.8,0,0,0,0,92.69
2024,11,15,7,0,10.5,0,0,0,0,92.24
2024,11,15,8,0,10.4,0,0,0,0,90.34
2024,11,15,9,0,10.100000000000001,0,0,0,0,90.15
2024,11,15,10,0,9.8,0,0,0,0,90.38
2024,11,15,11,0,9.600000000000001,0,0,0,0,90.55
2024,11,15,12,0,9.3,0,0,0,0,91.69
2024,11,15,13,0,9,0,0,0,0,92.78
2024,11,15,14,0,8.700000000000001,0,0,0,0,93.7
2024,11,15,15,0,8.9,128,12,15,0,93.01
2024,11,15,16,0,10.600000000000001,598,46,162,0,83.73
2024,11,15,17,0,12,784,60,332,0,70.46000000000001
2024,11,15,18,0,13.5,870,67,468,0,56.52
2024,11,15,19,0,14.5,907,71,553,0,49.18
2024,11,15,20,0,15.200000000000001,921,72,580,0,45.69
2024,11,15,21,0,15.600000000000001,901,73,542,0,44.7
2024,11,15,22,0,15.600000000000001,848,69,444,0,45.62
2024,11,15,23,0,15.3,749,61,300,0,47.88
2024,11,16,0,0,14,533,42,129,0,57.32
2024,11,16,1,0,11.8,0,0,0,0,71.24
2024,11,16,2,0,11,0,0,0,0,78.41
2024,11,16,3,0,10.3,0,0,0,0,84.23
2024,11,16,4,0,9.8,0,0,0,0,86.83
2024,11,16,5,0,9.5,0,0,0,0,86.37
2024,11,16,6,0,9.3,0,0,0,0,85.07000000000001
2024,11,16,7,0,9.1,0,0,0,0,83.63
2024,11,16,8,0,8.700000000000001,0,0,0,0,83.42
2024,11,16,9,0,8.5,0,0,0,0,82.17
2024,11,16,10,0,8.200000000000001,0,0,0,0,81.94
2024,11,16,11,0,7.800000000000001,0,0,0,0,82.79
2024,11,16,12,0,7.5,0,0,0,0,83.44
2024,11,16,13,0,7.2,0,0,0,0,83.93
2024,11,16,14,0,6.800000000000001,0,0,0,0,85.77
2024,11,16,15,0,7.2,160,11,14,0,84.07000000000001
2024,11,16,16,0,9.8,621,45,164,0,71.86
2024,11,16,17,0,11.9,797,61,334,0,56.730000000000004
2024,11,16,18,0,13.600000000000001,169,262,340,0,45.410000000000004
2024,11,16,19,0,14.8,439,211,443,0,40.38
2024,11,16,20,0,15.600000000000001,224,308,431,0,39.07
2024,11,16,21,0,16,910,70,541,0,38.54
2024,11,16,22,0,16,870,64,446,0,38.56
2024,11,16,23,0,15.600000000000001,777,55,301,0,40.37
2024,11,17,0,0,13.8,573,38,130,0,55.300000000000004
2024,11,17,1,0,11.600000000000001,0,0,0,0,64.98
2024,11,17,2,0,10.5,0,0,0,0,75.15
2024,11,17,3,0,9.9,0,0,0,0,84.42
2024,11,17,4,0,9.4,0,0,0,0,91.54
2024,11,17,5,0,9.3,0,0,0,0,95.23
2024,11,17,6,0,9.4,0,0,0,0,96.46000000000001
2024,11,17,7,0,9.5,0,0,0,0,96.60000000000001
2024,11,17,8,0,9.700000000000001,0,0,0,0,95.61
2024,11,17,9,0,9.700000000000001,0,0,0,0,95.65
2024,11,17,10,0,9.4,0,0,0,0,97.7
2024,11,17,11,0,9.1,0,0,0,0,99.7
2024,11,17,12,0,9.1,0,0,0,0,99.60000000000001
2024,11,17,13,0,9.1,0,0,0,0,99.37
2024,11,17,14,0,9.3,0,0,0,0,97.59
2024,11,17,15,0,9.8,0,0,0,0,93.88
2024,11,17,16,0,11,568,43,150,0,86.45
2024,11,17,17,0,12.4,749,59,312,0,75.42
2024,11,17,18,0,13.9,795,78,438,0,66.07000000000001
2024,11,17,19,0,14.9,819,88,517,0,62.980000000000004
2024,11,17,20,0,15.200000000000001,173,302,396,0,65.38
2024,11,17,21,0,15.100000000000001,813,84,503,0,69.98
2024,11,17,22,0,14.9,16,191,198,0,75
2024,11,17,23,0,14.600000000000001,261,139,221,0,80.31
2024,11,18,0,0,14,488,42,118,0,87.17
2024,11,18,1,0,13.3,0,0,0,0,94.05
2024,11,18,2,0,13.3,0,0,0,0,95.09
2024,11,18,3,0,13,0,0,0,0,93.93
2024,11,18,4,0,12.200000000000001,0,0,0,0,93.93
2024,11,18,5,0,11.3,0,0,0,0,94.84
2024,11,18,6,0,10.700000000000001,0,0,0,0,93.71000000000001
2024,11,18,7,0,10.100000000000001,0,0,0,0,94.15
2024,11,18,8,0,9.8,0,0,0,0,94.22
2024,11,18,9,0,9.600000000000001,0,0,0,0,92.77
2024,11,18,10,0,9.3,0,0,0,0,91.22
2024,11,18,11,0,9,0,0,0,0,90.33
2024,11,18,12,0,8.8,0,0,0,0,89.69
2024,11,18,13,0,8.6,0,0,0,0,89.85000000000001
2024,11,18,14,0,8.4,0,0,0,0,90.32000000000001
2024,11,18,15,0,8.6,0,0,0,0,90.25
2024,11,18,16,0,10.5,527,51,148,0,84.06
2024,11,18,17,0,11.8,734,70,316,0,75.46000000000001
2024,11,18,18,0,13.3,847,73,454,0,63.67
2024,11,18,19,0,14.4,880,80,538,0,55.43
2024,11,18,20,0,14.8,427,219,450,0,52.050000000000004
2024,11,18,21,0,14.9,869,81,525,0,50.72
2024,11,18,22,0,14.600000000000001,822,75,430,0,52.17
2024,11,18,23,0,14,45,175,189,0,55.19
2024,11,19,0,0,12.8,96,81,96,0,62.4
2024,11,19,1,0,10.9,0,0,0,0,74.5
2024,11,19,2,0,10.200000000000001,0,0,0,0,80.60000000000001
2024,11,19,3,0,9.700000000000001,0,0,0,0,84.9
2024,11,19,4,0,9,0,0,0,0,89.48
2024,11,19,5,0,8.6,0,0,0,0,92.32000000000001
2024,11,19,6,0,8.9,0,0,0,0,89.94
2024,11,19,7,0,8.9,0,0,0,0,89.4
2024,11,19,8,0,8.700000000000001,0,0,0,0,90.89
2024,11,19,9,0,8.200000000000001,0,0,0,0,94.41
2024,11,19,10,0,8.1,0,0,0,0,94.48
2024,11,19,11,0,8.1,0,0,0,0,93.19
2024,11,19,12,0,8.1,0,0,0,0,91.9
2024,11,19,13,0,8.3,0,0,0,0,89.72
2024,11,19,14,0,8.3,0,0,0,0,89.06
2024,11,19,15,0,8.5,0,0,0,0,87.8
2024,11,19,16,0,9.700000000000001,207,89,126,0,83.15
2024,11,19,17,0,11.3,241,157,237,0,73.44
2024,11,19,18,0,12.3,530,145,382,0,64.61
2024,11,19,19,0,12.9,886,72,529,0,59.24
2024,11,19,20,0,13.5,504,180,451,0,54.79
2024,11,19,21,0,14.100000000000001,510,179,438,0,51.67
2024,11,19,22,0,14.200000000000001,128,213,268,0,51.870000000000005
2024,11,19,23,0,13.8,24,128,136,0,56.85
2024,11,20,0,0,12.4,2,44,44,0,67.84
2024,11,20,1,0,11.5,0,0,0,0,73.9
2024,11,20,2,0,11.4,0,0,0,0,76.75
2024,11,20,3,0,11.3,0,0,0,0,78.63
2024,11,20,4,0,11.100000000000001,0,0,0,0,81.31
2024,11,20,5,0,11.200000000000001,0,0,0,0,83.11
2024,11,20,6,0,11.200000000000001,0,0,0,0,84.31
2024,11,20,7,0,11.3,0,0,0,0,83.64
2024,11,20,8,0,11.5,0,0,0,0,81.95
2024,11,20,9,0,11.600000000000001,0,0,0,0,80.89
2024,11,20,10,0,11.8,0,0,0,0,78.31
2024,11,20,11,0,11.8,0,0,0,0,75.97
2024,11,20,12,0,11.9,0,0,0,0,73.06
2024,11,20,13,0,12,0,0,0,0,71.98
2024,11,20,14,0,12.200000000000001,0,0,0,0,72.81
2024,11,20,15,0,12.3,0,0,0,0,75.67
2024,11,20,16,0,12.700000000000001,0,31,31,0,77.51
2024,11,20,17,0,13.3,13,115,120,0,77.54
2024,11,20,18,0,14.100000000000001,0,21,21,0,75.86
2024,11,20,19,0,14.600000000000001,1,92,93,0,76.51
2024,11,20,20,0,14.8,0,73,73,0,77.71000000000001
2024,11,20,21,0,14.8,0,65,65,0,78.76
2024,11,20,22,0,14.700000000000001,1,71,71,0,80.15
2024,11,20,23,0,14.5,0,33,33,0,81.96000000000001
2024,11,21,0,0,14.200000000000001,1,34,34,0,84.31
2024,11,21,1,0,14,0,0,0,0,85.8
2024,11,21,2,0,13.9,0,0,0,0,86.75
2024,11,21,3,0,13.9,0,0,0,0,87.11
2024,11,21,4,0,13.9,0,0,0,0,87.33
2024,11,21,5,0,14,0,0,0,0,86.8
2024,11,21,6,0,14.100000000000001,0,0,0,0,86.16
2024,11,21,7,0,14.100000000000001,0,0,0,0,86
2024,11,21,8,0,14.200000000000001,0,0,0,0,85.37
2024,11,21,9,0,14.100000000000001,0,0,0,0,86.05
2024,11,21,10,0,14,0,0,0,0,86.66
2024,11,21,11,0,14,0,0,0,0,86.55
2024,11,21,12,0,13.9,0,0,0,0,87.08
2024,11,21,13,0,13.9,0,0,0,0,87.02
2024,11,21,14,0,13.9,0,0,0,0,86.97
2024,11,21,15,0,13.9,0,0,0,0,87.26
2024,11,21,16,0,14.3,0,14,14,0,86.25
2024,11,21,17,0,14.8,10,102,106,0,85.09
2024,11,21,18,0,15.3,1,75,76,0,83.77
2024,11,21,19,0,15.8,2,102,103,0,82.79
2024,11,21,20,0,16,2,107,108,0,83.35000000000001
2024,11,21,21,0,16.1,23,194,205,0,84.12
2024,11,21,22,0,16.1,0,57,57,0,84.93
2024,11,21,23,0,16,31,130,139,0,86.24
2024,11,22,0,0,15.5,88,77,90,0,88.95
2024,11,22,1,0,14.9,0,0,0,0,91.49
2024,11,22,2,0,14.8,0,0,0,0,91.67
2024,11,22,3,0,14.700000000000001,0,0,0,0,92.11
2024,11,22,4,0,14.600000000000001,0,0,0,0,92.77
2024,11,22,5,0,14.600000000000001,0,0,0,0,93.52
2024,11,22,6,0,14.5,0,0,0,0,94.29
2024,11,22,7,0,14.5,0,0,0,0,94.29
2024,11,22,8,0,14.5,0,0,0,0,94.35000000000001
2024,11,22,9,0,14.5,0,0,0,0,94.24
2024,11,22,10,0,14.4,0,0,0,0,94.4
2024,11,22,11,0,14.4,0,0,0,0,93.98
2024,11,22,12,0,14.5,0,0,0,0,93.55
2024,11,22,13,0,14.600000000000001,0,0,0,0,92.83
2024,11,22,14,0,14.700000000000001,0,0,0,0,92.02
2024,11,22,15,0,14.8,0,0,0,0,91.45
2024,11,22,16,0,15,1,39,39,0,91
2024,11,22,17,0,15.5,0,38,38,0,89.36
2024,11,22,18,0,15.9,0,49,49,0,88.25
2024,11,22,19,0,16.1,0,43,43,0,87.85000000000001
2024,11,22,20,0,16.2,0,62,62,0,88.07000000000001
2024,11,22,21,0,16,0,60,60,0,89.39
2024,11,22,22,0,15.700000000000001,0,13,13,0,90.64
2024,11,22,23,0,15.4,0,29,29,0,91.54
2024,11,23,0,0,14.8,0,15,15,0,93.17
2024,11,23,1,0,14.200000000000001,0,0,0,0,94.38
2024,11,23,2,0,13.9,0,0,0,0,94.73
2024,11,23,3,0,13.700000000000001,0,0,0,0,94.37
2024,11,23,4,0,13.200000000000001,0,0,0,0,94.91
2024,11,23,5,0,12.8,0,0,0,0,95.82000000000001
2024,11,23,6,0,12.700000000000001,0,0,0,0,95.56
2024,11,23,7,0,12.5,0,0,0,0,95.41
2024,11,23,8,0,12.3,0,0,0,0,95.65
2024,11,23,9,0,12.100000000000001,0,0,0,0,94.88
2024,11,23,10,0,11.9,0,0,0,0,94.86
2024,11,23,11,0,11.5,0,0,0,0,95.65
2024,11,23,12,0,11.3,0,0,0,0,95.59
2024,11,23,13,0,11.100000000000001,0,0,0,0,95.33
2024,11,23,14,0,11.100000000000001,0,0,0,0,94.59
2024,11,23,15,0,11.4,0,0,0,0,93.77
2024,11,23,16,0,12.700000000000001,0,5,5,0,90.28
2024,11,23,17,0,13.600000000000001,731,62,294,0,84.26
2024,11,23,18,0,14.4,0,49,49,0,75.10000000000001
2024,11,23,19,0,15,0,24,24,0,68.54
2024,11,23,20,0,15.200000000000001,884,75,540,0,66.06
2024,11,23,21,0,15.100000000000001,824,89,499,0,65.85
2024,11,23,22,0,14.9,787,79,409,0,66.67
2024,11,23,23,0,14.4,13,110,114,0,69.23
2024,11,24,0,0,13.4,491,40,111,0,76.19
2024,11,24,1,0,11.600000000000001,0,0,0,0,86.44
2024,11,24,2,0,11.100000000000001,0,0,0,0,89.94
2024,11,24,3,0,10.700000000000001,0,0,0,0,92.62
2024,11,24,4,0,10.5,0,0,0,0,93.65
2024,11,24,5,0,10.3,0,0,0,0,94.81
2024,11,24,6,0,10.3,0,0,0,0,94.79
2024,11,24,7,0,10.200000000000001,0,0,0,0,95.33
2024,11,24,8,0,10.200000000000001,0,0,0,0,95.14
2024,11,24,9,0,10.100000000000001,0,0,0,0,95.35000000000001
2024,11,24,10,0,10,0,0,0,0,95.77
2024,11,24,11,0,9.600000000000001,0,0,0,0,98.21000000000001
2024,11,24,12,0,9.200000000000001,0,0,0,0,100
2024,11,24,13,0,8.700000000000001,0,0,0,0,100
2024,11,24,14,0,8.3,0,0,0,0,100
2024,11,24,15,0,8.6,0,0,0,0,100
2024,11,24,16,0,10.700000000000001,568,39,133,0,91.82000000000001
2024,11,24,17,0,12,752,57,294,0,84.77
2024,11,24,18,0,14,842,65,426,0,72.54
2024,11,24,19,0,15.200000000000001,880,69,509,0,66.69
2024,11,24,20,0,15.8,893,70,536,0,64.58
2024,11,24,21,0,15.9,868,71,500,0,64.66
2024,11,24,22,0,15.9,42,226,243,0,65.25
2024,11,24,23,0,15.5,16,150,155,0,68.07000000000001
2024,11,25,0,0,14.100000000000001,0,36,36,0,78.46000000000001
2024,11,25,1,0,12.4,0,0,0,0,87.15
2024,11,25,2,0,11.9,0,0,0,0,91.65
2024,11,25,3,0,11.700000000000001,0,0,0,0,95.18
2024,11,25,4,0,11.4,0,0,0,0,98.88
2024,11,25,5,0,11.3,0,0,0,0,100
2024,11,25,6,0,11.200000000000001,0,0,0,0,100
2024,11,25,7,0,11.200000000000001,0,0,0,0,100
2024,11,25,8,0,11.100000000000001,0,0,0,0,100
2024,11,25,9,0,11.200000000000001,0,0,0,0,100
2024,11,25,10,0,11.5,0,0,0,0,99.17
2024,11,25,11,0,11.600000000000001,0,0,0,0,98.35000000000001
2024,11,25,12,0,11.600000000000001,0,0,0,0,97.82000000000001
2024,11,25,13,0,11.5,0,0,0,0,97.59
2024,11,25,14,0,11.4,0,0,0,0,96.77
2024,11,25,15,0,11.5,0,0,0,0,95.09
2024,11,25,16,0,12.4,114,80,99,0,92.19
2024,11,25,17,0,12.9,0,32,32,0,89.9
2024,11,25,18,0,13.200000000000001,183,187,264,0,87.85000000000001
2024,11,25,19,0,13.200000000000001,64,222,254,0,85.35000000000001
2024,11,25,20,0,13.100000000000001,0,53,53,0,84.33
2024,11,25,21,0,13.100000000000001,3,125,127,0,84.65
2024,11,25,22,0,13.200000000000001,4,115,117,0,85.57000000000001
2024,11,25,23,0,13.200000000000001,0,32,32,0,88.28
